t_s,ax_g,ay_g,az_g,speed_kph
0.645858,-0.77153,0.01025,0.00098,53.1875
0.647059,-0.77202,0.01269,0.00146,53.1875
0.648259,-0.77494,0.00878,-0.00342,53.1875
0.649460,-0.77202,0.01171,-0.00293,53.1875
0.650660,-0.77787,0.00830,0.00049,52.8750
0.651861,-0.77250,0.01220,-0.00390,52.8750
0.653061,-0.77543,0.00927,0.00195,52.8750
0.654262,-0.77153,0.00781,-0.00049,52.8750
0.655462,-0.77348,0.00781,0.00342,52.8750
0.656663,-0.77836,0.01415,0.00244,52.8750
0.657863,-0.77446,0.00537,-0.00146,52.8750
0.659064,-0.77153,0.00537,-0.00830,52.8750
0.660264,-0.77836,0.01171,-0.00439,52.6250
0.661465,-0.77690,0.00683,0.00000,52.6250
0.662665,-0.77738,0.00878,0.00634,52.6250
0.663866,-0.77934,0.00830,0.00000,52.6250
0.665066,-0.77202,0.01659,0.00195,52.6250
0.666267,-0.77104,0.00781,-0.00000,52.6250
0.667467,-0.77250,0.00781,-0.00781,52.6250
0.668667,-0.77446,0.00878,0.00195,52.6250
0.669868,-0.77494,0.01074,-0.00098,52.6250
0.671068,-0.77446,0.01171,-0.00439,52.3125
0.672269,-0.77738,0.00537,0.00195,52.3125
0.673469,-0.77250,0.01122,-0.00000,52.3125
0.674670,-0.77202,0.01562,0.00878,52.3125
0.675870,-0.77202,0.00439,-0.00683,52.3125
0.677071,-0.77641,0.01171,-0.00244,52.3125
0.678271,-0.77494,0.01220,0.00000,52.3125
0.679472,-0.77543,0.01025,-0.00098,52.3125
0.680672,-0.76958,0.00927,0.00195,52.0625
0.681873,-0.77446,0.00293,0.00244,52.0625
0.683073,-0.78080,0.01366,0.00146,52.0625
0.684274,-0.77397,0.00878,0.00000,52.0625
0.685474,-0.76958,0.00927,-0.00195,52.0625
0.686675,-0.77299,0.01366,0.00049,52.0625
0.687875,-0.77250,0.00293,0.00293,52.0625
0.689076,-0.77494,0.00976,0.00049,52.0625
0.690276,-0.78080,0.01171,-0.00634,51.7500
0.691477,-0.78031,0.01220,0.00488,51.7500
0.692677,-0.77885,0.01171,-0.00146,51.7500
0.693878,-0.77543,0.01610,0.00244,51.7500
0.695078,-0.77397,0.01074,-0.00146,51.7500
0.696279,-0.77299,0.01318,0.00342,51.7500
0.697479,-0.77592,0.01220,-0.00098,51.7500
0.698679,-0.77202,0.00537,0.00439,51.7500
0.699880,-0.77592,0.00781,0.00390,51.7500
0.701080,-0.77690,0.01610,-0.00195,51.5000
0.702281,-0.77250,0.00927,-0.00878,51.5000
0.703481,-0.77787,0.00976,0.00098,51.5000
0.704682,-0.78324,0.00586,-0.00293,51.5000
0.705882,-0.77836,0.00878,0.00293,51.5000
0.707083,-0.77494,0.00586,0.00098,51.5000
0.708283,-0.78422,0.00830,-0.00098,51.5000
0.709484,-0.77592,0.01171,-0.00293,51.5000
0.710684,-0.77592,0.00732,-0.00244,51.1875
0.711885,-0.77934,0.00830,0.00439,51.1875
0.713085,-0.77934,0.01415,0.00293,51.1875
0.714286,-0.77641,0.01122,-0.00049,51.1875
0.715486,-0.77641,0.01171,0.00098,51.1875
0.716687,-0.77104,0.01318,0.00293,51.1875
0.717887,-0.77397,0.00830,-0.00049,51.1875
0.719088,-0.77982,0.00878,-0.00537,51.1875
0.720288,-0.77738,0.00390,0.00488,50.9375
0.721489,-0.77299,0.01220,-0.00098,50.9375
0.722689,-0.76909,0.00927,-0.00195,50.9375
0.723890,-0.77397,0.00976,0.00000,50.9375
0.725090,-0.77397,0.00683,-0.00293,50.9375
0.726291,-0.76958,0.01171,-0.00342,50.9375
0.727491,-0.77494,0.01171,0.00049,50.9375
0.728691,-0.77592,0.01074,-0.00195,50.9375
0.729892,-0.77934,0.00537,0.00146,50.9375
0.731092,-0.77641,0.00732,0.00146,50.6250
0.732293,-0.76860,0.00976,0.00586,50.6250
0.733493,-0.77934,0.00732,-0.00098,50.6250
0.734694,-0.77494,0.01122,0.00049,50.6250
0.735894,-0.77934,0.01318,-0.00146,50.6250
0.737095,-0.77446,0.00781,0.00342,50.6250
0.738295,-0.77250,0.00927,0.00146,50.6250
0.739496,-0.77592,0.00781,0.00098,50.6250
0.740696,-0.77299,0.01318,0.00586,50.3750
0.741897,-0.77299,0.01269,0.00098,50.3750
0.743097,-0.77348,0.01806,0.00098,50.3750
0.744298,-0.77006,0.01025,-0.00390,50.3750
0.745498,-0.77250,0.00732,-0.00537,50.3750
0.746699,-0.77592,0.01122,-0.00146,50.3750
0.747899,-0.77690,0.00927,0.00049,50.3750
0.749100,-0.77738,0.01074,-0.00342,50.3750
0.750300,-0.77348,0.01366,-0.00293,50.0625
0.751501,-0.77592,0.00927,0.00244,50.0625
0.752701,-0.76665,0.01220,-0.00146,50.0625
0.753902,-0.76958,0.00342,-0.00146,50.0625
0.755102,-0.77543,0.01318,-0.00098,50.0625
0.756303,-0.77592,0.01025,-0.00342,50.0625
0.757503,-0.77006,0.00927,0.00244,50.0625
0.758703,-0.78080,0.00830,0.00439,50.0625
0.759904,-0.77641,0.01415,0.00342,50.0625
0.761104,-0.77202,0.00830,0.00488,49.7500
0.762305,-0.77787,0.01366,-0.00586,49.7500
0.763505,-0.77641,0.00830,0.00293,49.7500
0.764706,-0.77592,0.01025,-0.00049,49.7500
0.765906,-0.77299,0.01122,0.00439,49.7500
0.767107,-0.77446,0.01610,-0.00195,49.7500
0.768307,-0.77397,0.01074,0.00244,49.7500
0.769508,-0.77299,0.01074,0.00537,49.7500
0.770708,-0.77494,0.00976,0.00195,49.5000
0.771909,-0.77153,0.00927,0.00049,49.5000
0.773109,-0.77738,0.00830,-0.00049,49.5000
0.774310,-0.77934,0.01562,0.00195,49.5000
0.775510,-0.78031,0.01464,-0.00049,49.5000
0.776711,-0.77982,0.00781,-0.00342,49.5000
0.777911,-0.77641,0.01074,0.00195,49.5000
0.779112,-0.77202,0.00634,0.00537,49.5000
0.780312,-0.77446,0.01269,0.00146,49.2500
0.781513,-0.77690,0.01220,0.00342,49.2500
0.782713,-0.77836,0.01025,0.00390,49.2500
0.783914,-0.77641,0.00781,0.00049,49.2500
0.785114,-0.77641,0.01220,0.00000,49.2500
0.786315,-0.77690,0.01171,-0.00244,49.2500
0.787515,-0.77934,0.00927,0.00098,49.2500
0.788715,-0.77641,0.01220,0.00195,49.2500
0.789916,-0.77202,0.00586,-0.00244,49.2500
0.791116,-0.78129,0.00830,-0.00049,48.9375
0.792317,-0.77592,0.00732,0.00342,48.9375
0.793517,-0.78129,0.01025,-0.00195,48.9375
0.794718,-0.77446,0.01513,0.00244,48.9375
0.795918,-0.77738,0.01025,0.00146,48.9375
0.797119,-0.78129,0.01366,-0.00049,48.9375
0.798319,-0.77446,0.00976,0.00293,48.9375
0.799520,-0.76958,0.00878,0.00195,48.9375
0.800720,-0.77446,0.01318,0.00000,48.6875
0.801921,-0.77153,0.01171,0.00049,48.6875
0.803121,-0.77543,0.01415,0.00146,48.6875
0.804322,-0.78129,0.01318,0.00195,48.6875
0.805522,-0.77348,0.00781,0.00146,48.6875
0.806723,-0.77641,0.00244,0.00244,48.6875
0.807923,-0.77934,0.01025,-0.00146,48.6875
0.809124,-0.77250,0.00634,0.00488,48.6875
0.810324,-0.77397,0.00586,-0.00000,48.3750
0.811525,-0.77641,0.00537,-0.00049,48.3750
0.812725,-0.77250,0.00830,0.00439,48.3750
0.813926,-0.77738,0.00927,0.00342,48.3750
0.815126,-0.77299,0.01025,-0.00537,48.3750
0.816327,-0.77787,0.01610,0.00000,48.3750
0.817527,-0.77348,0.00634,0.00244,48.3750
0.818727,-0.77836,0.00976,0.00195,48.3750
0.819928,-0.77055,0.00634,-0.00488,48.3750
0.821128,-0.77446,0.00683,-0.00195,48.0625
0.822329,-0.77055,0.01025,-0.00195,48.0625
0.823529,-0.77738,0.01122,0.00195,48.0625
0.824730,-0.77641,0.00634,0.00293,48.0625
0.825930,-0.77250,0.01366,0.00146,48.0625
0.827131,-0.78324,0.00732,0.00000,48.0625
0.828331,-0.77836,0.01269,-0.00195,48.0625
0.829532,-0.77202,0.00976,0.00342,48.0625
0.830732,-0.77348,0.01269,-0.00634,47.8125
0.831933,-0.77202,0.01171,0.00195,47.8125
0.833133,-0.77592,0.00927,0.00195,47.8125
0.834334,-0.77348,0.01122,0.00098,47.8125
0.835534,-0.77738,0.00586,0.00000,47.8125
0.836735,-0.77934,0.00634,0.00049,47.8125
0.837935,-0.78031,0.00878,0.00244,47.8125
0.839136,-0.77690,0.01415,-0.00195,47.8125
0.840336,-0.77641,0.00781,0.00244,47.5625
0.841537,-0.77690,0.00830,0.00000,47.5625
0.842737,-0.78568,0.01513,0.00049,47.5625
0.843938,-0.78080,0.01025,-0.00781,47.5625
0.845138,-0.77641,0.01025,-0.00390,47.5625
0.846339,-0.77397,0.00683,-0.00049,47.5625
0.847539,-0.77690,0.01025,-0.00195,47.5625
0.848739,-0.77787,0.01171,0.00293,47.5625
0.849940,-0.78178,0.00976,-0.00439,47.5625
0.851140,-0.76909,0.01220,0.00390,47.2500
0.852341,-0.77836,0.01122,0.00244,47.2500
0.853541,-0.77006,0.01318,0.00098,47.2500
0.854742,-0.77055,0.01269,-0.00146,47.2500
0.855942,-0.77397,0.00976,-0.00342,47.2500
0.857143,-0.77690,0.01269,-0.00342,47.2500
0.858343,-0.77446,0.01562,-0.00195,47.2500
0.859544,-0.77836,0.01074,0.00000,47.2500
0.860744,-0.77446,0.00634,0.00195,46.9375
0.861945,-0.77494,0.01074,0.00244,46.9375
0.863145,-0.77348,0.00927,0.00342,46.9375
0.864346,-0.77202,0.01757,0.00342,46.9375
0.865546,-0.76958,0.01220,-0.00195,46.9375
0.866747,-0.77641,0.00683,-0.00146,46.9375
0.867947,-0.77202,0.00927,0.00342,46.9375
0.869148,-0.77738,0.01415,-0.00244,46.9375
0.870348,-0.77787,0.00634,0.00342,46.6875
0.871549,-0.77690,0.00830,0.00049,46.6875
0.872749,-0.77787,0.00976,-0.00390,46.6875
0.873950,-0.77202,0.00976,0.00146,46.6875
0.875150,-0.77202,0.00830,0.00098,46.6875
0.876351,-0.77104,0.01025,-0.00244,46.6875
0.877551,-0.77494,0.00586,-0.00683,46.6875
0.878752,-0.77397,0.00830,0.00098,46.6875
0.879952,-0.77690,0.00830,0.00146,46.6875
0.881152,-0.77836,0.00927,0.00244,46.3750
0.882353,-0.77348,0.00927,0.00146,46.3750
0.883553,-0.77397,0.00976,-0.00195,46.3750
0.884754,-0.77836,0.00878,-0.00488,46.3750
0.885954,-0.77348,0.00878,-0.00000,46.3750
0.887155,-0.78031,0.01122,0.00293,46.3750
0.888355,-0.77543,0.01269,-0.00000,46.3750
0.889556,-0.77690,0.01269,-0.00342,46.3750
0.890756,-0.77641,0.00634,-0.00488,46.1250
0.891957,-0.77836,0.01074,-0.00781,46.1250
0.893157,-0.77202,0.01220,0.00098,46.1250
0.894358,-0.77348,0.00927,0.00146,46.1250
0.895558,-0.77153,0.01122,-0.00634,46.1250
0.896759,-0.77446,0.00927,-0.00146,46.1250
0.897959,-0.77885,0.01122,0.00439,46.1250
0.899160,-0.77592,0.00537,-0.00634,46.1250
0.900360,-0.77836,0.01122,0.00488,45.8750
0.901561,-0.77348,0.00830,0.00390,45.8750
0.902761,-0.77153,0.00781,0.00293,45.8750
0.903962,-0.77397,0.00927,0.00146,45.8750
0.905162,-0.77690,0.01269,0.00195,45.8750
0.906363,-0.77592,0.01269,0.00195,45.8750
0.907563,-0.77446,0.01074,0.00537,45.8750
0.908764,-0.77934,0.01269,-0.00293,45.8750
0.909964,-0.77446,0.00878,-0.00488,45.8750
0.911164,-0.77446,0.00634,-0.00586,45.5625
0.912365,-0.77690,0.00439,0.00098,45.5625
0.913565,-0.77641,0.00976,0.00342,45.5625
0.914766,-0.77446,0.00927,-0.00195,45.5625
0.915966,-0.77738,0.01025,0.00146,45.5625
0.917167,-0.77738,0.01025,0.00098,45.5625
0.918367,-0.77250,0.01366,0.00390,45.5625
0.919568,-0.77446,0.00732,0.00244,45.5625
0.920768,-0.77006,0.00781,0.00146,45.2500
0.921969,-0.77787,0.01562,-0.00195,45.2500
0.923169,-0.78031,0.01220,-0.00098,45.2500
0.924370,-0.77202,0.00878,0.00293,45.2500
0.925570,-0.77202,0.00390,0.00049,45.2500
0.926771,-0.77738,0.00732,0.00439,45.2500
0.927971,-0.77934,0.00878,-0.00146,45.2500
0.929172,-0.77543,0.00976,0.00293,45.2500
0.930372,-0.78031,0.01025,-0.00049,45.0000
0.931573,-0.77592,0.00927,0.00146,45.0000
0.932773,-0.78178,0.01318,-0.00488,45.0000
0.933974,-0.77592,0.00634,0.00244,45.0000
0.935174,-0.78129,0.00927,-0.00244,45.0000
0.936375,-0.77592,0.00781,0.00390,45.0000
0.937575,-0.77055,0.01220,0.00293,45.0000
0.938776,-0.77592,0.01025,-0.00146,45.0000
0.939976,-0.77299,0.01220,0.00439,45.0000
0.941176,-0.77690,0.01025,0.00488,44.6875
0.942377,-0.77787,0.02098,0.00537,44.6875
0.943577,-0.77982,0.01220,0.00390,44.6875
0.944778,-0.77202,0.00781,-0.00098,44.6875
0.945978,-0.77543,0.00976,0.00439,44.6875
0.947179,-0.77006,0.00878,-0.00342,44.6875
0.948379,-0.77885,0.01220,-0.00049,44.6875
0.949580,-0.77592,0.01269,0.00146,44.6875
0.950780,-0.77494,0.01122,-0.00439,44.4375
0.951981,-0.77104,0.00927,0.00390,44.4375
0.953181,-0.76958,0.00781,0.00195,44.4375
0.954382,-0.77690,0.01464,-0.00000,44.4375
0.955582,-0.77836,0.01318,-0.00634,44.4375
0.956783,-0.78031,0.00098,-0.00195,44.4375
0.957983,-0.77104,0.01025,0.00244,44.4375
0.959184,-0.77543,0.00732,0.00244,44.4375
0.960384,-0.77690,0.00878,-0.00244,44.1250
0.961585,-0.77543,0.01513,-0.00342,44.1250
0.962785,-0.78275,0.00634,0.00049,44.1250
0.963986,-0.78031,0.00683,-0.00342,44.1250
0.965186,-0.77250,0.01708,-0.00439,44.1250
0.966387,-0.77397,0.00830,0.00439,44.1250
0.967587,-0.77494,0.00927,0.00049,44.1250
0.968788,-0.77836,0.01318,0.00146,44.1250
0.969988,-0.77348,0.00830,-0.00049,44.1250
0.971188,-0.77006,0.01025,0.00293,43.8750
0.972389,-0.77885,0.01074,0.00293,43.8750
0.973589,-0.77494,0.01415,-0.00049,43.8750
0.974790,-0.77641,0.00537,-0.00098,43.8750
0.975990,-0.77397,0.00732,-0.00098,43.8750
0.977191,-0.77494,0.00976,0.00293,43.8750
0.978391,-0.77543,0.01269,0.00049,43.8750
0.979592,-0.77787,0.00830,-0.00342,43.8750
0.980792,-0.77543,0.01122,0.00439,43.5625
0.981993,-0.77690,0.00830,0.00049,43.5625
0.983193,-0.77543,0.00878,0.00146,43.5625
0.984394,-0.77543,0.01366,0.00439,43.5625
0.985594,-0.77299,0.00927,0.00195,43.5625
0.986795,-0.77690,0.01903,0.00244,43.5625
0.987995,-0.77592,0.01122,-0.00000,43.5625
0.989196,-0.77202,0.01318,0.00195,43.5625
0.990396,-0.77592,0.01220,0.00293,43.3125
0.991597,-0.77592,0.00537,0.00146,43.3125
0.992797,-0.77250,0.00537,-0.00000,43.3125
0.993998,-0.77446,0.01122,-0.00049,43.3125
0.995198,-0.77494,0.00683,-0.00049,43.3125
0.996399,-0.77446,0.00830,0.00098,43.3125
0.997599,-0.77885,0.00878,-0.00098,43.3125
0.998800,-0.77397,0.00732,0.00195,43.3125
1.000000,-0.77104,0.01366,-0.00098,43.0625
1.001200,-0.77348,0.01220,0.00342,43.0625
1.002401,-0.77982,0.01074,0.00049,43.0625
1.003601,-0.77446,0.01171,-0.00195,43.0625
1.004802,-0.77787,0.00732,0.00146,43.0625
1.006002,-0.77592,0.01269,-0.00293,43.0625
1.007203,-0.77494,0.00732,0.00927,43.0625
1.008403,-0.77885,0.01464,-0.00195,43.0625
1.009604,-0.77104,0.00781,-0.00000,43.0625
1.010804,-0.77543,0.00830,0.00439,42.7500
1.012005,-0.77299,0.01366,-0.00146,42.7500
1.013205,-0.77299,0.01171,-0.00244,42.7500
1.014406,-0.77104,0.00732,-0.00293,42.7500
1.015606,-0.77153,0.01171,0.00342,42.7500
1.016807,-0.77934,0.00976,-0.00293,42.7500
1.018007,-0.77494,0.01025,0.00537,42.7500
1.019208,-0.78129,0.01171,0.00195,42.7500
1.020408,-0.77641,0.01171,-0.00000,42.4375
1.021609,-0.77299,0.01318,0.00342,42.4375
1.022809,-0.77250,0.01122,0.00000,42.4375
1.024010,-0.77104,0.01122,-0.00049,42.4375
1.025210,-0.77641,0.00976,-0.00342,42.4375
1.026411,-0.77397,0.01464,-0.00390,42.4375
1.027611,-0.77494,0.00781,0.00098,42.4375
1.028812,-0.77153,0.01562,-0.00586,42.4375
1.030012,-0.77055,0.01659,-0.00439,42.1875
1.031212,-0.77641,0.01659,-0.00439,42.1875
1.032413,-0.76372,0.00976,-0.00000,42.1875
1.033613,-0.77494,0.01610,-0.00390,42.1875
1.034814,-0.77641,0.01366,-0.00049,42.1875
1.036014,-0.77348,0.01318,0.00732,42.1875
1.037215,-0.77299,0.02001,0.00000,42.1875
1.038415,-0.77348,0.01074,0.00537,42.1875
1.039616,-0.77690,0.01171,0.00049,42.1875
1.040816,-0.77055,0.00634,-0.00342,41.8750
1.042017,-0.77494,0.00342,-0.00195,41.8750
1.043217,-0.77055,0.01074,-0.00195,41.8750
1.044418,-0.77104,0.01122,0.00098,41.8750
1.045618,-0.77885,0.01220,0.00195,41.8750
1.046819,-0.77787,0.01074,0.00049,41.8750
1.048019,-0.77787,0.00390,-0.00146,41.8750
1.049220,-0.77446,0.01122,-0.00244,41.8750
1.050420,-0.77494,0.01318,-0.00146,41.6250
1.051621,-0.77446,0.01464,-0.00293,41.6250
1.052821,-0.77738,0.00732,-0.00244,41.6250
1.054022,-0.77397,0.00732,0.00732,41.6250
1.055222,-0.77104,0.00781,0.00244,41.6250
1.056423,-0.77885,0.00830,-0.00342,41.6250
1.057623,-0.77543,0.00537,-0.00000,41.6250
1.058824,-0.77446,0.00781,0.00098,41.6250
1.060024,-0.77543,0.01464,-0.00049,41.3125
1.061224,-0.77543,0.00683,-0.00195,41.3125
1.062425,-0.76958,0.00439,0.00098,41.3125
1.063625,-0.77104,0.00927,0.00000,41.3125
1.064826,-0.77250,0.00830,0.00146,41.3125
1.066026,-0.77738,0.01220,0.00293,41.3125
1.067227,-0.76811,0.00781,-0.00195,41.3125
1.068427,-0.77397,0.00927,0.00049,41.3125
1.069628,-0.77690,0.00732,-0.00146,41.3125
1.070828,-0.77592,0.00683,-0.00293,41.0625
1.072029,-0.77641,0.01122,-0.00195,41.0625
1.073229,-0.76860,0.01025,0.00049,41.0625
1.074430,-0.77446,0.00976,-0.00195,41.0625
1.075630,-0.77494,0.01171,-0.00293,41.0625
1.076831,-0.78129,0.00732,-0.00244,41.0625
1.078031,-0.77299,0.01025,0.00049,41.0625
1.079232,-0.77836,0.01074,0.00390,41.0625
1.080432,-0.77836,0.01366,0.00390,40.7500
1.081633,-0.77299,0.00439,-0.00488,40.7500
1.082833,-0.77787,0.00878,-0.00098,40.7500
1.084034,-0.77250,0.01122,0.00146,40.7500
1.085234,-0.77153,0.00830,-0.00146,40.7500
1.086435,-0.78031,0.01025,-0.00049,40.7500
1.087635,-0.77543,0.01220,-0.00293,40.7500
1.088836,-0.77982,0.01122,0.00049,40.7500
1.090036,-0.77543,0.00488,-0.00049,40.5000
1.091236,-0.77250,0.00634,-0.00244,40.5000
1.092437,-0.77934,0.00146,0.00146,40.5000
1.093637,-0.76958,0.01171,0.00293,40.5000
1.094838,-0.77592,0.01074,0.00146,40.5000
1.096038,-0.77836,0.01415,-0.00342,40.5000
1.097239,-0.77543,0.01025,0.00049,40.5000
1.098439,-0.77250,0.00634,0.00244,40.5000
1.099640,-0.77934,0.01318,0.00342,40.5000
1.100840,-0.77494,0.00586,0.00342,40.1875
1.102041,-0.77934,0.00976,0.00293,40.1875
1.103241,-0.77153,0.00927,-0.00049,40.1875
1.104442,-0.77446,0.01220,0.00146,40.1875
1.105642,-0.77641,0.01269,0.00195,40.1875
1.106843,-0.77202,0.00878,0.00049,40.1875
1.108043,-0.77885,0.00781,0.00098,40.1875
1.109244,-0.77641,0.00976,-0.00293,40.1875
1.110444,-0.76958,0.00830,0.00098,39.9375
1.111645,-0.77543,0.01269,-0.00146,39.9375
1.112845,-0.77104,0.01122,-0.00049,39.9375
1.114046,-0.77446,0.01415,0.00488,39.9375
1.115246,-0.77738,0.01806,0.00049,39.9375
1.116447,-0.77592,0.00732,0.00098,39.9375
1.117647,-0.77494,0.00830,-0.00195,39.9375
1.118848,-0.77641,0.01122,-0.00439,39.9375
1.120048,-0.77738,0.01122,-0.00342,39.6250
1.121248,-0.77738,0.00878,-0.00098,39.6250
1.122449,-0.77934,0.00488,-0.00098,39.6250
1.123649,-0.77494,0.01757,-0.00537,39.6250
1.124850,-0.77397,0.01025,-0.00195,39.6250
1.126050,-0.77299,0.00634,-0.00000,39.6250
1.127251,-0.78031,0.00293,-0.00244,39.6250
1.128451,-0.77250,0.01415,-0.00098,39.6250
1.129652,-0.77494,0.01074,0.00049,39.6250
1.130852,-0.77934,0.00976,0.00342,39.3125
1.132053,-0.77494,0.00683,0.00098,39.3125
1.133253,-0.77250,0.00976,0.00439,39.3125
1.134454,-0.77348,0.00878,-0.00439,39.3125
1.135654,-0.77299,0.00244,0.00390,39.3125
1.136855,-0.77202,0.01806,-0.00049,39.3125
1.138055,-0.77250,0.01122,0.00293,39.3125
1.139256,-0.77494,0.00878,0.00586,39.3125
1.140456,-0.78129,0.00683,0.00293,39.0625
1.141657,-0.77738,0.00830,0.00098,39.0625
1.142857,-0.77397,0.01708,0.00488,39.0625
1.144058,-0.77641,0.01122,-0.00146,39.0625
1.145258,-0.77299,0.00586,0.00293,39.0625
1.146459,-0.77250,0.01269,0.00098,39.0625
1.147659,-0.77494,0.01171,0.00098,39.0625
1.148860,-0.76958,0.01171,-0.00195,39.0625
1.150060,-0.77787,0.00976,0.00098,38.8125
1.151261,-0.77250,0.00927,0.00098,38.8125
1.152461,-0.77641,0.01074,-0.00000,38.8125
1.153661,-0.77738,0.00927,0.00098,38.8125
1.154862,-0.77348,0.00586,-0.00439,38.8125
1.156062,-0.77690,0.00683,0.00293,38.8125
1.157263,-0.77250,0.00976,-0.00098,38.8125
1.158463,-0.77836,0.00537,0.00049,38.8125
1.159664,-0.77494,0.00976,-0.00195,38.8125
1.160864,-0.77738,0.00878,-0.00098,38.5000
1.162065,-0.77592,0.01220,-0.00195,38.5000
1.163265,-0.77641,0.01025,0.00342,38.5000
1.164466,-0.77836,0.00927,-0.00244,38.5000
1.165666,-0.77299,0.00927,-0.00244,38.5000
1.166867,-0.77885,0.01122,-0.00049,38.5000
1.168067,-0.77787,0.01269,-0.00342,38.5000
1.169268,-0.77250,0.00683,-0.00293,38.5000
1.170468,-0.77202,0.00537,0.00049,38.1875
1.171669,-0.77299,0.00781,0.00098,38.1875
1.172869,-0.77397,0.00293,0.00195,38.1875
1.174070,-0.76811,0.00781,0.00146,38.1875
1.175270,-0.77885,0.01269,-0.00244,38.1875
1.176471,-0.77738,0.01318,-0.00293,38.1875
1.177671,-0.77787,0.01464,0.00293,38.1875
1.178872,-0.77250,0.01025,-0.00634,38.1875
1.180072,-0.77397,0.01025,0.00049,37.9375
1.181273,-0.77153,0.00830,0.00195,37.9375
1.182473,-0.77202,0.00830,0.00342,37.9375
1.183673,-0.77592,0.01074,0.00390,37.9375
1.184874,-0.77738,0.01269,0.00293,37.9375
1.186074,-0.77787,0.01122,0.00537,37.9375
1.187275,-0.76860,0.00390,-0.00537,37.9375
1.188475,-0.77202,0.01122,-0.00098,37.9375
1.189676,-0.77348,0.00976,0.00098,37.9375
1.190876,-0.77592,0.00830,-0.00683,37.6250
1.192077,-0.77543,0.01025,-0.00244,37.6250
1.193277,-0.77592,0.01269,0.00342,37.6250
1.194478,-0.77592,0.01025,-0.00195,37.6250
1.195678,-0.78226,0.00781,0.00293,37.6250
1.196879,-0.77543,0.02001,0.00195,37.6250
1.198079,-0.77641,0.00781,0.00342,37.6250
1.199280,-0.77397,0.01122,0.00244,37.6250
1.200480,-0.77446,0.01366,0.00146,37.3750
1.201681,-0.77250,0.00732,0.00195,37.3750
1.202881,-0.77494,0.01171,-0.00244,37.3750
1.204082,-0.77250,0.00732,0.00488,37.3750
1.205282,-0.78275,0.00927,-0.00049,37.3750
1.206483,-0.77836,0.00781,-0.00244,37.3750
1.207683,-0.77006,0.01513,0.00146,37.3750
1.208884,-0.77885,0.00586,-0.00390,37.3750
1.210084,-0.77592,0.01171,0.00634,37.1250
1.211285,-0.77299,0.01025,0.00683,37.1250
1.212485,-0.77787,0.00390,0.00342,37.1250
1.213685,-0.77299,0.01513,-0.00293,37.1250
1.214886,-0.77934,0.00830,0.00146,37.1250
1.216086,-0.78080,0.00927,0.00098,37.1250
1.217287,-0.77885,0.01074,-0.00146,37.1250
1.218487,-0.77982,0.00732,-0.00098,37.1250
1.219688,-0.77494,0.00781,0.00146,37.1250
1.220888,-0.77592,0.00976,-0.00146,36.8125
1.222089,-0.77397,0.00732,0.00000,36.8125
1.223289,-0.77836,0.01025,0.00049,36.8125
1.224490,-0.76762,0.01366,-0.00342,36.8125
1.225690,-0.77543,0.00683,-0.00098,36.8125
1.226891,-0.77494,0.00537,-0.00098,36.8125
1.228091,-0.77348,0.00976,0.00488,36.8125
1.229292,-0.77592,0.01122,0.00049,36.8125
1.230492,-0.77690,0.01220,0.00146,36.5000
1.231693,-0.77494,0.00683,0.00098,36.5000
1.232893,-0.77250,0.00293,0.00000,36.5000
1.234094,-0.77299,0.01269,0.00049,36.5000
1.235294,-0.77202,0.01220,-0.00000,36.5000
1.236495,-0.77690,0.01464,-0.00586,36.5000
1.237695,-0.77738,0.00683,0.00049,36.5000
1.238896,-0.76909,0.01171,-0.00146,36.5000
1.240096,-0.77592,0.01318,-0.00049,36.2500
1.241297,-0.77348,0.00439,-0.00244,36.2500
1.242497,-0.77299,0.01318,-0.00244,36.2500
1.243697,-0.77055,0.01415,0.00049,36.2500
1.244898,-0.77885,0.01171,-0.00098,36.2500
1.246098,-0.77641,0.01171,0.00049,36.2500
1.247299,-0.77641,0.01220,0.00098,36.2500
1.248499,-0.77592,0.00927,0.00000,36.2500
1.249700,-0.78226,0.00537,0.00049,36.2500
1.250900,-0.77543,0.00732,-0.00146,35.9375
1.252101,-0.78373,0.00927,-0.00049,35.9375
1.253301,-0.77397,0.00732,0.00195,35.9375
1.254502,-0.77348,0.01318,-0.00049,35.9375
1.255702,-0.77348,0.00878,0.00195,35.9375
1.256903,-0.77885,0.00976,0.00049,35.9375
1.258103,-0.77202,0.00439,0.00342,35.9375
1.259304,-0.77738,0.01122,-0.00244,35.9375
1.260504,-0.77885,0.00781,0.00098,35.6875
1.261705,-0.77787,0.01464,0.00293,35.6875
1.262905,-0.77738,0.00488,-0.00195,35.6875
1.264106,-0.77446,0.01074,0.00049,35.6875
1.265306,-0.77250,0.00878,0.00146,35.6875
1.266507,-0.78129,0.00878,-0.00000,35.6875
1.267707,-0.77641,0.01513,0.00293,35.6875
1.268908,-0.77250,0.01269,0.00146,35.6875
1.270108,-0.77446,0.00732,-0.00049,35.3750
1.271309,-0.77348,0.01415,0.00293,35.3750
1.272509,-0.77934,0.00781,0.00146,35.3750
1.273709,-0.77202,0.01220,0.00878,35.3750
1.274910,-0.77982,0.00488,-0.00439,35.3750
1.276110,-0.77446,0.00878,0.00049,35.3750
1.277311,-0.77104,0.00927,0.00000,35.3750
1.278511,-0.76958,0.00878,0.00000,35.3750
